date,hour,org
2024-12-03,10,451982
2024-12-03,10,444836
2024-12-03,10,447128
2024-12-03,10,451269
2024-12-03,10,444416
2024-12-03,10,453413
2024-12-03,10,450827
2024-12-03,10,453408
2024-12-03,10,1028
2024-12-03,10,452376
2024-12-03,10,451026
2024-12-03,10,442206
2024-12-03,10,453508
2024-12-03,10,455157
2024-12-03,10,12219
2024-12-03,10,31794
2024-12-03,10,453924
2024-12-03,10,449001
2024-12-03,10,442811
2024-12-03,10,862
2024-12-03,10,453076
2024-12-03,10,438296
2024-12-03,11,450934
2024-12-03,11,442206
2024-12-03,11,448841
2024-12-03,11,446190
2024-12-03,11,442440
2024-12-03,11,450309
2024-12-03,11,510
2024-12-03,11,442808
2024-12-03,11,453408
2024-12-03,11,27637
2024-12-03,11,450371
2024-12-03,11,447128
2024-12-03,11,450827
2024-12-03,11,446097
2024-12-03,11,453026
2024-12-03,11,455679
2024-12-03,11,452159
2024-12-03,11,450265
2024-12-03,11,451129
2024-12-03,11,451955
2024-12-03,11,444020
2024-12-03,11,451049
2024-12-03,11,453924
2024-12-03,11,441875
2024-12-03,11,352259
2024-12-03,11,443374
2024-12-03,11,451686
2024-12-03,11,448007
2024-12-03,11,450278
2024-12-03,11,42
2024-12-03,11,445239
2024-12-03,11,32743
2024-12-03,11,441730
2024-12-03,11,452227
2024-12-03,11,443716
2024-12-03,11,442859
2024-12-03,11,453890
2024-12-03,11,442811
2024-12-03,11,442990
2024-12-03,11,454050
2024-12-03,11,448188
2024-12-03,11,438488
2024-12-03,11,455157
2024-12-03,11,438489
2024-12-03,11,446787
2024-12-03,11,446585
2024-12-03,11,455129
2024-12-03,11,446782
2024-12-03,11,452376
2024-12-03,11,449265
2024-12-03,11,445262
2024-12-03,11,1747
2024-12-03,11,451371
2024-12-03,11,454602
2024-12-03,11,443162
2024-12-03,11,11194
2024-12-03,11,31794
2024-12-03,11,452341
2024-12-03,11,453259
2024-12-03,11,453044
2024-12-03,11,452738
2024-12-03,11,447050
2024-12-03,11,454669
2024-12-03,11,444491
2024-12-03,11,456105
2024-12-03,11,452351
2024-12-03,11,449755
2024-12-03,11,444836
2024-12-03,11,450306
2024-12-03,11,443972
2024-12-03,11,454593
2024-12-03,12,445601
2024-12-03,12,553
2024-12-03,12,446161
2024-12-03,12,450934
2024-12-03,12,450309
2024-12-03,12,451129
2024-12-03,12,450412
2024-12-03,12,42
2024-12-03,12,448841
2024-12-03,12,442206
2024-12-03,12,442990
2024-12-03,12,447050
2024-12-03,12,441730
2024-12-03,12,453890
2024-12-03,12,881
2024-12-03,12,316420
2024-12-03,12,452351
2024-12-03,12,451133
2024-12-03,12,441469
2024-12-03,12,442440
2024-12-03,12,447879
2024-12-03,12,441943
2024-12-03,12,446097
2024-12-03,12,452341
2024-12-03,12,452738
2024-12-03,12,454602
2024-12-03,12,445415
2024-12-03,12,452865
2024-12-03,12,450324
2024-12-03,12,453413
2024-12-03,12,455679
2024-12-03,12,444339
2024-12-03,12,488
2024-12-03,12,444836
2024-12-03,12,455072
2024-12-03,12,452537
2024-12-03,12,453026
2024-12-03,12,441875
2024-12-03,12,455843
2024-12-03,12,448980
2024-12-03,12,162819
2024-12-03,12,446585
2024-12-03,12,442810
2024-12-03,12,451026
2024-12-03,12,453388
2024-12-03,12,453924
2024-12-03,12,444416
2024-12-03,12,455510
2024-12-03,12,446782
2024-12-03,12,452084
2024-12-03,12,453868
2024-12-03,12,453659
2024-12-03,12,445239
2024-12-03,12,444931
2024-12-03,12,451049
2024-12-03,12,447664
2024-12-03,12,450827
2024-12-03,12,451955
2024-12-03,12,443744
2024-12-03,12,27637
2024-12-03,12,452227
2024-12-03,12,447128
2024-12-03,12,447126
2024-12-03,12,451937
2024-12-03,12,1206
2024-12-03,12,447840
2024-12-03,12,19403
2024-12-03,12,447882
2024-12-03,12,446162
2024-12-03,12,510
2024-12-03,12,442624
2024-12-03,12,37880
2024-12-03,12,442516
2024-12-03,12,441502
2024-12-03,12,453408
2024-12-03,12,449694
2024-12-03,12,454669
2024-12-03,12,441542
2024-12-03,13,449373
2024-12-03,13,444914
2024-12-03,13,453408
2024-12-03,13,438484
2024-12-03,13,448367
2024-12-03,13,442440
2024-12-03,13,454306
2024-12-03,13,452174
2024-12-03,13,447128
2024-12-03,13,451129
2024-12-03,13,553
2024-12-03,13,442516
2024-12-03,13,442990
2024-12-03,13,446585
2024-12-03,13,447483
2024-12-03,13,451937
2024-12-03,13,447050
2024-12-03,13,447840
2024-12-03,13,446934
2024-12-03,13,364
2024-12-03,13,45063
2024-12-03,13,449431
2024-12-03,13,42
2024-12-03,13,316420
2024-12-03,13,444339
2024-12-03,13,446576
2024-12-03,13,444754
2024-12-03,13,488
2024-12-03,13,455679
2024-12-03,13,445239
2024-12-03,13,1206
2024-12-03,13,448188
2024-12-03,13,442206
2024-12-03,13,447879
2024-12-03,13,452239
2024-12-03,13,446097
2024-12-03,13,452341
2024-12-03,13,450105
2024-12-03,13,450287
2024-12-03,13,453890
2024-12-03,13,445947
2024-12-03,13,449001
2024-12-03,13,444950
2024-12-03,13,455510
2024-12-03,13,400387
2024-12-03,13,449755
2024-12-03,13,449265
2024-12-03,13,448841
2024-12-03,13,444088
2024-12-03,13,451803
2024-12-03,13,450309
2024-12-03,13,452865
2024-12-03,13,175108
2024-12-03,13,454621
2024-12-03,13,452738
2024-12-03,13,862
2024-12-03,13,453376
2024-12-03,13,444931
2024-12-03,13,450090
2024-12-03,13,451762
2024-12-03,13,442808
2024-12-03,13,453924
2024-12-03,13,510
2024-12-03,14,452537
2024-12-03,14,453408
2024-12-03,14,881
2024-12-03,14,448913
2024-12-03,14,450348
2024-12-03,14,449280
2024-12-03,14,446585
2024-12-03,14,455843
2024-12-03,14,444339
2024-12-03,14,447050
2024-12-03,14,445239
2024-12-03,14,449373
2024-12-03,14,444931
2024-12-03,14,447249
2024-12-03,14,451955
2024-12-03,14,452370
2024-12-03,14,448007
2024-12-03,14,442440
2024-12-03,14,42
2024-12-03,14,510
2024-12-03,14,444028
2024-12-03,14,442892
2024-12-03,14,452341
2024-12-03,14,444491
2024-12-03,14,454993
2024-12-03,14,316420
2024-12-03,14,446508
2024-12-03,13,452351
2024-12-03,13,452425
2024-12-03,13,446787
2024-12-03,13,442894
2024-12-03,13,446480
2024-12-03,13,453508
2024-12-03,13,451955
2024-12-03,13,453026
2024-12-03,13,454068
2024-12-03,13,430205
2024-12-03,13,430115
2024-12-03,13,450934
2024-12-03,13,448980
2024-12-03,13,454648
2024-12-03,13,452975
2024-12-03,13,445262
2024-12-03,14,455450
2024-12-03,14,444852
2024-12-03,14,442990
2024-12-03,14,452351
2024-12-03,14,453924
2024-12-03,14,455984
2024-12-03,14,444416
2024-12-03,14,452918
2024-12-03,14,442859
2024-12-03,14,445637
2024-12-03,14,445601
2024-12-03,14,450934
2024-12-03,14,443068
2024-12-03,14,447879
2024-12-03,14,175108
2024-12-03,14,442206
2024-12-03,14,438503
2024-12-03,14,445689
2024-12-03,14,454593
2024-12-03,14,444754
2024-12-03,14,450309
2024-12-03,14,451803
2024-12-03,14,455510
2024-12-03,14,452136
2024-12-03,14,450949
2024-12-03,14,447840
2024-12-03,14,446576
2024-12-03,14,454068
2024-12-03,14,455062
2024-12-03,14,454970
2024-12-03,14,31794
2024-12-03,14,453259
2024-12-03,14,446782
2024-12-03,14,448980
2024-12-03,14,454747
2024-12-03,14,1437
2024-12-03,14,929
2024-12-03,14,451371
2024-12-03,14,27637
2024-12-03,14,443374
2024-12-03,14,90115
2024-12-03,14,447936
2024-12-03,14,1206
2024-12-03,14,1028
2024-12-03,14,488
2024-12-03,14,19403
2024-12-03,14,456159
2024-12-03,14,445613
2024-12-03,15,452889
2024-12-03,15,453001
2024-12-03,15,455098
2024-12-03,15,449373
2024-12-03,15,444786
2024-12-03,15,454593
2024-12-03,15,316420
2024-12-03,15,454068
2024-12-03,15,455843
2024-12-03,15,452413
2024-12-03,15,447128
2024-12-03,15,934
2024-12-03,15,441469
2024-12-03,15,453408
2024-12-03,15,451955
2024-12-03,15,444931
2024-12-03,15,451937
2024-12-03,15,444088
2024-12-03,15,447050
2024-12-03,15,455679
2024-12-03,15,451557
2024-12-03,15,452918
2024-12-03,15,444339
2024-12-03,15,454747
2024-12-03,15,442808
2024-12-03,15,455510
2024-12-03,15,453026
2024-12-03,15,445601
2024-12-03,15,441943
2024-12-03,15,452084
2024-12-03,15,452574
2024-12-03,15,454970
2024-12-03,15,452351
2024-12-03,15,442440
2024-12-03,15,38906
2024-12-03,15,445239
2024-12-03,15,441875
2024-12-03,15,450287
2024-12-03,15,442990
2024-12-03,15,454223
2024-12-03,15,451611
2024-12-03,15,449431
2024-12-03,15,444754
2024-12-03,15,448367
2024-12-03,15,442206
2024-12-03,15,448501
2024-12-03,15,451762
2024-12-03,15,455984
2024-12-03,15,452425
2024-12-03,15,451371
2024-12-03,15,34809
2024-12-03,15,453890
2024-12-03,15,929
2024-12-03,15,448980
2024-12-03,15,451803
2024-12-03,15,447126
2024-12-03,15,449001
2024-12-03,15,453901
2024-12-03,15,451982
2024-12-03,15,445947
2024-12-03,15,450969
2024-12-03,15,446782
2024-12-03,15,450324
2024-12-03,15,833
2024-12-03,15,446925
2024-12-03,15,447879
2024-12-03,15,446585
2024-12-03,15,488
2024-12-03,15,27637
2024-12-03,15,451360
2024-12-03,15,453659
2024-12-03,15,1206
2024-12-03,15,451049
2024-12-03,15,452955
2024-12-03,15,446766
2024-12-03,14,448486
2024-12-03,14,446097
2024-12-03,14,450324
2024-12-03,14,452239
2024-12-03,14,451937
2024-12-03,14,449694
2024-12-03,14,32743
2024-12-03,14,445947
2024-12-03,14,453413
2024-12-03,15,455157
2024-12-03,15,446161
2024-12-03,15,455580
2024-12-03,15,454513
2024-12-03,15,438484
2024-12-03,15,510
2024-12-03,15,454573
2024-12-03,15,447840
2024-12-03,15,444852
2024-12-03,15,444416
2024-12-03,15,448841
2024-12-03,15,37863
2024-12-03,15,450309
2024-12-03,15,449180
2024-12-03,15,454586
2024-12-03,15,451686
2024-12-03,16,455679
2024-12-03,16,447128
2024-12-03,16,442859
2024-12-03,16,452366
2024-12-03,16,443362
2024-12-03,16,445156
2024-12-03,16,449159
2024-12-03,16,446585
2024-12-03,16,444931
2024-12-03,16,454068
2024-12-03,16,442440
2024-12-03,16,450827
2024-12-03,16,451937
2024-12-03,16,446576
2024-12-03,16,42
2024-12-03,16,453408
2024-12-03,16,444339
2024-12-03,16,442990
2024-12-03,16,448486
2024-12-03,16,444754
2024-12-03,16,27637
2024-12-03,17,444547
2024-12-03,17,448658
2024-12-03,17,448501
2024-12-03,17,450934
2024-12-03,17,442206
2024-12-03,17,488
2024-12-03,17,451937
2024-12-03,16,175108
2024-12-03,16,446161
2024-12-03,16,443972
2024-12-03,16,510
2024-12-03,16,450324
2024-12-03,16,446925
2024-12-03,16,454970
2024-12-03,16,444416
2024-12-03,16,445403
2024-12-03,16,452918
2024-12-03,16,453890
2024-12-03,16,444547
2024-12-03,16,455546
2024-12-03,16,453763
2024-12-03,16,452865
2024-12-03,16,450632
2024-12-03,16,452574
2024-12-03,16,445239
2024-12-03,16,453924
2024-12-03,16,37863
2024-12-03,16,451982
2024-12-03,16,452350
2024-12-03,16,445947
2024-12-03,16,449694
2024-12-03,16,451411
2024-12-03,16,488
2024-12-03,16,862
2024-12-03,16,455098
2024-12-03,16,448913
2024-12-03,16,446782
2024-12-03,16,451686
2024-12-03,16,451026
2024-12-03,16,450309
2024-12-03,16,449973
2024-12-03,16,443534
2024-12-03,16,449373
2024-12-03,16,452889
2024-12-03,16,442206
2024-12-03,16,442808
2024-12-03,16,446097
2024-12-03,16,451955
2024-12-03,16,455157
2024-12-03,16,441891
2024-12-03,16,450287
2024-12-03,16,445216
2024-12-03,16,448001
2024-12-03,16,451049
2024-12-03,16,448841
2024-12-03,16,452474
2024-12-03,16,553
2024-12-03,16,1747
2024-12-03,16,1206
2024-12-03,16,449280
2024-12-03,16,444174
2024-12-03,16,447126
2024-12-03,16,448980
2024-12-03,16,452955
2024-12-03,16,455843
2024-12-03,16,446934
2024-12-03,16,453026
2024-12-03,16,452057
2024-12-03,16,450865
2024-12-03,16,446787
2024-12-03,17,445601
2024-12-03,17,441943
2024-12-03,17,444929
2024-12-03,17,450306
2024-12-03,17,175108
2024-12-03,17,455510
2024-12-03,17,445239
2024-12-03,17,451955
2024-12-03,17,446097
2024-12-03,17,442990
2024-12-03,17,42
2024-12-03,17,455843
2024-12-03,17,454306
2024-12-03,17,448980
2024-12-03,17,452341
2024-12-03,17,450723
2024-12-03,17,453552
2024-12-03,17,446161
2024-12-03,17,444931
2024-12-03,17,316420
2024-12-03,17,31794
2024-12-03,17,446585
2024-12-03,18,445947
2024-12-03,18,451920
2024-12-03,18,455696
2024-12-03,18,444931
2024-12-03,18,455098
2024-12-03,18,445239
2024-12-03,18,448486
2024-12-03,18,451557
2024-12-03,18,442859
2024-12-03,18,446934
2024-12-03,18,452865
2024-12-03,18,446787
2024-12-03,18,488
2024-12-03,17,444754
2024-12-03,17,1206
2024-12-03,17,442624
2024-12-03,17,453924
2024-12-03,17,447840
2024-12-03,17,446787
2024-12-03,17,445947
2024-12-03,17,452752
2024-12-03,17,450090
2024-12-03,17,447209
2024-12-03,17,442440
2024-12-03,17,451982
2024-12-03,17,445156
2024-12-03,17,448841
2024-12-03,17,453413
2024-12-03,17,452425
2024-12-03,17,448930
2024-12-03,17,444339
2024-12-03,17,443972
2024-12-03,17,445036
2024-12-03,17,455098
2024-12-03,17,441469
2024-12-03,17,436288
2024-12-03,17,446782
2024-12-03,17,447050
2024-12-03,17,455157
2024-12-03,17,446162
2024-12-03,17,451371
2024-12-03,17,452574
2024-12-03,17,454970
2024-12-03,17,442894
2024-12-03,17,449373
2024-12-03,17,430115
2024-12-03,17,454050
2024-12-03,17,1028
2024-12-03,17,32743
2024-12-03,17,452889
2024-12-03,17,455679
2024-12-03,17,444088
2024-12-03,17,450287
2024-12-03,17,438484
2024-12-03,17,444028
2024-12-03,17,455580
2024-12-03,17,449001
2024-12-03,17,454648
2024-12-03,17,451762
2024-12-03,17,450309
2024-12-03,17,454068
2024-12-03,18,442206
2024-12-03,18,453413
2024-12-03,18,452574
2024-12-03,18,453868
2024-12-03,18,162819
2024-12-03,18,442440
2024-12-03,18,441943
2024-12-03,19,445947
2024-12-03,19,448658
2024-12-03,19,445601
2024-12-03,19,442440
2024-12-03,19,451920
2024-12-03,19,448841
2024-12-03,19,34809
2024-12-03,19,27637
2024-12-03,19,447209
2024-12-03,19,442624
2024-12-03,19,444754
2024-12-03,19,438489
2024-12-03,19,452425
2024-12-03,19,451937
2024-12-03,19,452574
2024-12-03,19,446585
2024-12-03,19,451707
2024-12-03,19,430115
2024-12-03,19,451557
2024-12-03,18,454223
2024-12-03,18,451955
2024-12-03,18,453388
2024-12-03,18,449973
2024-12-03,18,448841
2024-12-03,18,447050
2024-12-03,18,452889
2024-12-03,18,446576
2024-12-03,18,443744
2024-12-03,18,450934
2024-12-03,18,442990
2024-12-03,18,430185
2024-12-03,18,447840
2024-12-03,18,1747
2024-12-03,18,448658
2024-12-03,18,446585
2024-12-03,18,42
2024-12-03,18,433165
2024-12-03,18,451762
2024-12-03,18,364
2024-12-03,18,448007
2024-12-03,18,443972
2024-12-03,18,445421
2024-12-03,18,452084
2024-12-03,18,445262
2024-12-03,18,441875
2024-12-03,18,445613
2024-12-03,18,448524
2024-12-03,18,444852
2024-12-03,18,452227
2024-12-03,18,27637
2024-12-03,18,446766
2024-12-03,18,448367
2024-12-03,18,453602
2024-12-03,18,450309
2024-12-03,18,453924
2024-12-03,18,316420
2024-12-03,18,444088
2024-12-03,18,446688
2024-12-03,18,452537
2024-12-03,18,449755
2024-12-03,18,455679
2024-12-03,18,430115
2024-12-03,18,444028
2024-12-03,18,447249
2024-12-03,18,446097
2024-12-03,18,452136
2024-12-03,18,454648
2024-12-03,18,452425
2024-12-03,18,454650
2024-12-03,18,510
2024-12-03,18,444339
2024-12-03,18,453408
2024-12-03,18,452341
2024-12-03,18,444416
2024-12-03,18,446493
2024-12-03,18,450827
2024-12-03,18,455510
2024-12-03,18,438503
2024-12-03,19,442859
2024-12-03,19,455843
2024-12-03,19,449694
2024-12-03,19,452239
2024-12-03,20,446585
2024-12-03,20,443162
2024-12-03,20,455510
2024-12-03,20,445239
2024-12-03,20,446787
2024-12-03,20,316420
2024-12-03,20,451686
2024-12-03,20,455843
2024-12-03,20,445601
2024-12-03,20,488
2024-12-03,20,453890
2024-12-03,20,442516
2024-12-03,20,455679
2024-12-03,20,449001
2024-12-03,20,446925
2024-12-03,20,455098
2024-12-03,20,455580
2024-12-03,20,444416
2024-12-03,20,444339
2024-12-03,20,441875
2024-12-03,20,452084
2024-12-03,20,42
2024-12-03,20,453901
2024-12-03,20,451920
2024-12-03,20,447840
2024-12-03,20,446493
2024-12-03,20,452918
2024-12-03,20,454573
2024-12-03,19,447840
2024-12-03,19,443744
2024-12-03,19,450287
2024-12-03,19,11194
2024-12-03,19,446934
2024-12-03,19,316420
2024-12-03,19,453026
2024-12-03,19,488
2024-12-03,19,444931
2024-12-03,19,446097
2024-12-03,19,453890
2024-12-03,19,451955
2024-12-03,19,450090
2024-12-03,19,448501
2024-12-03,19,454068
2024-12-03,19,453659
2024-12-03,19,442206
2024-12-03,19,445262
2024-12-03,19,441469
2024-12-03,19,452738
2024-12-03,19,451762
2024-12-03,19,451686
2024-12-03,19,452975
2024-12-03,19,451327
2024-12-03,19,445239
2024-12-03,19,452566
2024-12-03,19,447050
2024-12-03,19,451984
2024-12-03,19,447249
2024-12-03,19,442990
2024-12-03,19,42
2024-12-03,19,448980
2024-12-03,19,833
2024-12-03,19,453924
2024-12-03,19,452505
2024-12-03,19,442374
2024-12-03,19,45063
2024-12-03,19,449373
2024-12-03,19,444130
2024-12-03,19,442810
2024-12-03,19,450934
2024-12-03,19,451110
2024-12-03,19,448188
2024-12-03,19,454003
2024-12-03,19,455679
2024-12-03,19,452227
2024-12-03,19,447879
2024-12-03,19,455510
2024-12-03,19,442808
2024-12-03,21,445601
2024-12-03,21,453333
2024-12-03,21,453890
2024-12-03,21,364
2024-12-03,21,455098
2024-12-03,21,316420
2024-12-03,21,442440
2024-12-03,21,454068
2024-12-03,21,452918
2024-12-03,21,453026
2024-12-03,21,450309
2024-12-03,21,444416
2024-12-03,21,444339
2024-12-03,21,453924
2024-12-03,21,454513
2024-12-03,21,448980
2024-12-03,21,444293
2024-12-03,21,31794
2024-12-03,21,451049
2024-12-03,21,510
2024-12-03,21,11194
2024-12-03,21,447840
2024-12-03,21,443744
2024-12-03,21,453901
2024-12-03,21,451920
2024-12-03,21,454593
2024-12-03,21,488
2024-12-03,20,510
2024-12-03,20,444028
2024-12-03,20,442206
2024-12-03,20,34809
2024-12-03,20,450309
2024-12-03,20,443972
2024-12-03,20,444088
2024-12-03,20,448684
2024-12-03,20,449280
2024-12-03,20,451982
2024-12-03,20,445947
2024-12-03,20,438376
2024-12-03,20,451937
2024-12-03,20,450934
2024-12-03,20,449270
2024-12-03,20,452889
2024-12-03,20,452366
2024-12-03,20,452738
2024-12-03,20,443744
2024-12-03,20,454068
2024-12-03,20,453924
2024-12-03,20,448501
2024-12-03,20,455157
2024-12-03,20,445262
2024-12-03,20,454513
2024-12-03,20,454215
2024-12-03,20,451762
2024-12-03,20,444931
2024-12-03,20,27637
2024-12-03,20,1028
2024-12-03,20,364
2024-12-03,20,453388
2024-12-03,20,441469
2024-12-03,20,439328
2024-12-03,20,450287
2024-12-03,20,441730
2024-12-03,20,452341
2024-12-03,20,11194
2024-12-03,20,454648
2024-12-03,20,448091
2024-12-03,20,448841
2024-12-03,20,442440
2024-12-03,20,449694
2024-12-03,20,450827
2024-12-03,20,162819
2024-12-03,20,442808
2024-12-03,20,449923
2024-12-03,20,443534
2024-12-03,20,452350
2024-12-03,20,452136
2024-12-03,20,452227
2024-12-03,21,455679
2024-12-03,21,441630
2024-12-03,21,455984
2024-12-03,21,442990
2024-12-03,21,445613
2024-12-03,21,445947
2024-12-03,21,444931
2024-12-03,21,446787
2024-12-03,21,445262
2024-12-03,21,444028
2024-12-03,21,443972
2024-12-03,21,454970
2024-12-03,21,1206
2024-12-03,21,34809
2024-12-03,21,447128
2024-12-03,21,452366
2024-12-03,21,448841
2024-12-03,21,452413
2024-12-03,22,453413
2024-12-03,22,455984
2024-12-03,22,454602
2024-12-03,22,445601
2024-12-03,22,488
2024-12-03,22,453901
2024-12-03,22,442440
2024-12-03,22,442206
2024-12-03,22,452918
2024-12-03,22,443068
2024-12-03,22,454650
2024-12-03,21,451937
2024-12-03,21,450934
2024-12-03,21,453408
2024-12-03,21,452351
2024-12-03,21,453659
2024-12-03,21,452341
2024-12-03,21,38906
2024-12-03,21,451557
2024-12-03,21,441469
2024-12-03,21,438484
2024-12-03,21,430115
2024-12-03,21,452566
2024-12-03,21,455510
2024-12-03,21,444491
2024-12-03,21,444754
2024-12-03,21,455843
2024-12-03,21,444836
2024-12-03,21,446585
2024-12-03,21,32743
2024-12-03,21,447050
2024-12-03,21,451686
2024-12-03,21,450306
2024-12-03,21,400387
2024-12-03,21,452239
2024-12-03,21,445239
2024-12-03,21,27637
2024-12-03,21,445156
2024-12-03,21,446925
2024-12-03,21,442423
2024-12-03,21,451240
2024-12-03,21,449001
2024-12-03,23,444931
2024-12-03,23,451762
2024-12-03,23,442440
2024-12-03,23,446585
2024-12-03,23,34809
2024-12-03,23,443744
2024-12-03,23,450090
2024-12-03,23,4020
2024-12-03,23,454970
2024-12-03,23,447840
2024-12-03,23,445262
2024-12-03,23,447128
2024-12-03,23,510
2024-12-03,23,444416
2024-12-03,23,446161
2024-12-03,23,455510
2024-12-03,23,446688
2024-12-04,3,453901
2024-12-04,4,446097
2024-12-04,4,452738
2024-12-04,5,441943
2024-12-04,5,445601
2024-12-04,5,451686
2024-12-04,5,444088
2024-12-04,0,444416
2024-12-04,0,446585
2024-12-04,0,454513
2024-12-04,1,453408
2024-12-04,1,443972
2024-12-04,1,445239
2024-12-04,1,438296
2024-12-04,1,37863
2024-12-04,1,455984
2024-12-04,1,510
2024-12-04,1,452889
2024-12-04,1,450767
2024-12-04,1,443744
2024-12-04,1,452918
2024-12-04,1,448980
2024-12-04,1,454474
2024-12-04,1,444339
2024-12-04,1,441469
2024-12-04,1,452865
2024-12-04,2,444416
2024-12-04,2,444491
2024-12-04,2,455843
2024-12-04,2,452889
2024-12-04,2,430115
2024-12-04,2,1206
2024-12-04,2,444339
2024-12-04,2,510
2024-12-04,0,445239
2024-12-04,0,42
2024-12-04,0,443972
2024-12-04,0,448501
2024-12-04,0,488
2024-12-04,0,442206
2024-12-04,0,452889
2024-12-04,0,448159
2024-12-04,0,442808
2024-12-04,0,455098
2024-12-04,0,446925
2024-12-04,0,452351
2024-12-04,0,451611
2024-12-04,0,445601
2024-12-04,0,430115
2024-12-04,0,453360
2024-12-04,0,27637
2024-12-04,0,448658
2024-12-04,0,455843
2024-12-04,0,444931
2024-12-04,0,449001
2024-12-04,0,451881
2024-12-04,0,438503
2024-12-04,0,452574
2024-12-04,0,442516
2024-12-04,0,451068
2024-12-04,0,34809
2024-12-04,0,455510
2024-12-04,0,446097
2024-12-04,0,442859
2024-12-04,0,453408
2024-12-04,0,444339
2024-12-04,0,455984
2024-12-04,0,1206
2024-12-04,0,441502
2024-12-04,3,449446
2024-12-04,3,442612
2024-12-04,4,442612
2024-12-04,4,447454
2024-12-04,4,452717
2024-12-04,4,452187
2024-12-04,4,449446
2024-12-04,5,444007
2024-12-04,5,449026
2024-12-04,5,451879
2024-12-04,0,447454
2024-12-04,0,430147
2024-12-04,0,438489
2024-12-04,1,451147
2024-12-04,1,450168
2024-12-04,1,438503
2024-12-04,1,449770
2024-12-04,1,453253
2024-12-04,1,446927
2024-12-04,1,454064
2024-12-04,1,444051
2024-12-04,1,447454
2024-12-04,1,455186
2024-12-04,1,449446
2024-12-04,1,438341
2024-12-04,1,442612
2024-12-04,2,442612
2024-12-04,2,444007
2024-12-04,2,31794
